supplier_key,supplier_name,product_name,price,stock,warehouse_stocks,source_file,row_number
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 3200-08 К19 кор. газ.50*60 щиток,15950.0,8.0,"{""Остаток"": 8.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,422
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 3200-08-К33 белая газ.50*60 г/к везде щиток,17700.0,13.0,"{""Остаток"": 13.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,423
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 3200-08-К43 кор. газ.50*60 г/к везде щиток,18050.0,10.0,"{""Остаток"": 10.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,424
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 5100-0017 белая газ.50*60 щиток кран дух.с безопасностью,15500.0,31.0,"{""Остаток"": 31.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,425
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 5100-0018 газ.50*60 кор. газ.50*60 щиток кран дух.с безопасностью,15800.0,22.0,"{""Остаток"": 22.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,426
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 5100-0117 белая газ.50*60 щиток кран дух.с безопасностью,15500.0,2.0,"{""Остаток"": 2.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,427
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 5100-0118 газ.50*60 кор. газ.50*60 щиток кран дух.с безопасностью,15800.0,1.0,"{""Остаток"": 1.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,428
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 5100-02 белая газ.50*60 чуг.реш.крышка мех.таймер эл.розжиг вертел гриль подсв.дух.,27700.0,2.0,"{""Остаток"": 2.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,429
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 5100-02-0001 (К) кор.газ.50*60чуг.реш.кр.мех.тайм.г/к.эл.розж.вертел гриль подсв.дух,28250.0,2.0,"{""Остаток"": 2.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,430
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 5100-02-0004 газ.50*50 нерж.кр.чуг.реш.эл.розжиг,гриль, подсв.дух.ящик",33400.0,3.0,"{""Остаток"": 3.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,431
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 5100-02-0009(Т2) бел. газ.50*60 чуг.реш.кр.эл.роз.гриль подсв.дух.,25500.0,5.0,"{""Остаток"": 5.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,432
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 5100-02-0010(Т2К) кор. газ.50*60чуг.реш.кр.эл.роз.дух.г/к.гриль подсв.дух.терморег.,26000.0,7.0,"{""Остаток"": 7.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,433
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 5100-02-0068 серая газ.50*60чуг.реш.кр.мех.тайм.г/к.эл.розж.вертел гриль подсв.дух,29050.0,,{},2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,434
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 5100-02-0167 беж.газ.50*60чуг.реш.кр.мех.тайм.г/к.эл.розж.вертел гриль подсв.дух,28550.0,7.0,"{""Остаток"": 7.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,435
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 5100-02-0181""ретро""белая газ.50*60чуг.р. ст.кр.мех.тайм.г/к.эл.р.верт.гриль подсв.дух",29200.0,4.0,"{""Остаток"": 4.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,436
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 5100-02-0182""ретро""беж.газ.50*60чуг.р. ст.кр.мех.тайм.г/к.эл.р.верт.гриль подсв.дух",29800.0,3.0,"{""Остаток"": 3.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,437
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 5100-02-0183""ретро""черн.газ.50*60чуг.р. ст.кр.мех.тайм.г/к.эл.р.верт.гриль подсв.дух",29850.0,3.0,"{""Остаток"": 3.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,438
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 5100-02-0185""ретро""бел.газ.50*60чуг.реш.кр.мех.тайм.г/к.эл.розж.вертел гриль подсв.дух",26550.0,4.0,"{""Остаток"": 4.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,439
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 5100-02-0186""ретро""беж.газ.50*60чуг.реш.кр.мех.тайм.г/к.эл.розж.вертел гриль подсв.дух",26700.0,3.0,"{""Остаток"": 3.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,440
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 5100-02-0187""ретро""черн.бронз.газ.50*60ч.р.ст.кр.мех.тайм.г/к.э\р.верт.гриль подсв.дух",28500.0,1.0,"{""Остаток"": 1.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,441
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 5100-03 белая газ.50*60 чуг.реш.крышка эл.таймер эл.розжиг вертел гриль подсв.дух.,30000.0,6.0,"{""Остаток"": 6.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,442
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 5100-03-0001 (К) кор.газ.50*60чуг.реш.крыш.эл.таймер эл.розжиг вертел гриль подсв.дух.,30600.0,3.0,"{""Остаток"": 3.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,443
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 5100-03-0002(С) белая газ.50*60 чуг.реш.ст.крышка эл.таймер эл.р.верт.гриль подсв.дух.,31500.0,1.0,"{""Остаток"": 1.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,444
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 5100-03-0004 нерж.газ.50*60 чуг.реш.ст.кр.г/к.эл.таймер эл.р.верт.гриль подсв.дух.ящик,34400.0,3.0,"{""Остаток"": 3.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,445
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 5100-04 белая газ.50*60 чуг.реш.шашлыч.эл.таймер эл.розжиг вертел гриль подсв.дух.,33050.0,2.0,"{""Остаток"": 2.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,446
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 5100-04-0004 нерж.газ.50*60 чуг.реш.шаш.э-тайм.г-к.э-р.в руч.верт.гриль подсв,38000.0,1.0,"{""Остаток"": 1.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,447
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 5300-02-0040 бел.газ.50*60чуг.р.ст.фасад, эмал.стол,ст.кр.э-р.верт.гриль таймер подсв.",29450.0,3.0,"{""Остаток"": 3.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,448
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 5300-02-0046 чер.газ.50*60чуг.р.ст.фасад, эмал.стол,ст.кр.э-р.верт.гриль таймер подсв.",29450.0,1.0,"{""Остаток"": 1.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,449
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 5300-02-0047 кор.газ.50*60чуг.р.ст.фасад, эмал.стол,ст.кр.э-р.верт.гриль таймер подсв.",29450.0,2.0,"{""Остаток"": 2.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,450
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 5300-03-0040 бел.газ.50*60чуг.р.ст.фасад, эмал.стол,ст.кр.э-р.верт.гриль э-тайм.г-к",33550.0,4.0,"{""Остаток"": 4.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,451
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 5300-03-0046 чер.газ.50*60чуг.р.ст.фасад, эмал.стол,ст.кр.э-р.верт.гриль э-тайм.г-к",33550.0,2.0,"{""Остаток"": 2.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,452
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 5500-02-0113 (3500)бел.мрамор.газ.50*60ст.стол и фасад,мех.тайм.э-р.вертел,гриль",32200.0,3.0,"{""Остаток"": 3.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,453
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 5500-02-0114 (3500К19)кор.мрамор.газ.50*60ст.стол и фасад,мех.тайм.э-р.вертел,гриль",32200.0,,{},2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,454
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 5500-02-0115 (3500К32)черн.газ.50*60ст.стол и фасад,мех.тайм.э-р.вертел,гриль",32200.0,4.0,"{""Остаток"": 4.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,455
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 5500-03-0042 (Д3) газ.50*60 белая эл.тайм.газ-к.эл.розж.вертел гриль,37500.0,3.0,"{""Остаток"": 3.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,456
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 5500-03-0044 (Д1А) газ.50*60 черн.ст.стол эл.тайм.газ-к везде эл.розж.вертел гриль,37500.0,3.0,"{""Остаток"": 3.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,457
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6100-01 чугун.решетка белая газ.60*60 эл.розжиг подсв.дух.ящик,23700.0,23.0,"{""Остаток"": 23.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,458
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6100-01-0001 (К) чугун.решетка коричневая газ.60*60 эл.розжиг подсв.дух.ящик,24200.0,19.0,"{""Остаток"": 19.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,459
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6100-02 белая газ.60*60 мет.крышка таймер эл.розжиг вертел гриль подсв.дух.,29250.0,4.0,"{""Остаток"": 4.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,460
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6100-02-0004 (СН2) нерж. газ.60*60 ст.крышка таймер эл.розжиг вертел гриль подсв.дух.,35300.0,2.0,"{""Остаток"": 2.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,461
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6100-02-0009 (Т2)(стар.1200-С4) белая газ.60*60 эл.розжиг гриль подсв.дух.,26700.0,8.0,"{""Остаток"": 8.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,462
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6100-02-0010 (Т2К) (стар.1200-С4К) коричневая газ.60*60 эл.розжиг гриль подсв.дух.,27200.0,8.0,"{""Остаток"": 8.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,463
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6100-02-0068 серая газ.60*60крышка таймер эл.розжиг вертел гриль подсв.дух.,30700.0,,{},2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,464
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6100-02-0167 беж. газ.60*60крышка таймер эл.розжиг вертел гриль подсв.дух.,30200.0,8.0,"{""Остаток"": 8.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,465
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 6100-02-0181""ретро""бел.газ.60*60ст.кр.чуг.реш.мех.тайм.э-р.вертел гриль подсв.дух.двой",31100.0,2.0,"{""Остаток"": 2.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,466
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 6100-02-0182""ретро""беж.газ.60*60ст.крышка таймер эл.розжиг вертел гриль подсв.дух.",31850.0,7.0,"{""Остаток"": 7.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,467
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 6100-02-0183""ретро""черн.газ.60*60ст.кр.чуг.мехтайм.э-р. вертел гриль подсв.дух.",31950.0,2.0,"{""Остаток"": 2.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,468
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 6100-02-0185""ретро""бел.бронз.газ.60*60кр.таймер эл.розжиг вертел гриль подсв.дух.",28250.0,3.0,"{""Остаток"": 3.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,469
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 6100-02-0186""ретро""беж.газ.60*60крышка эл.розжиг гриль подсв.дух.",28250.0,5.0,"{""Остаток"": 5.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,470
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6100-02-0187 ретро черная газ.60*60ч/р.ст.кр.эл.розжиг гриль подсв.дух.,30300.0,4.0,"{""Остаток"": 4.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,471
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6100-03 белая газ.60*60 кр.эл.тайм.газ-к везде эл.розж.вертел гриль подсв.дух.,31750.0,9.0,"{""Остаток"": 9.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,472
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6100-03-0001 (К) корич.газ.60*60 эл.тайм.газ-к везде эл.розж.вертел гриль подсв.дух.,32400.0,,{},2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,473
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6100-03-0004(СН2)нерж.газ.60*60ст.кр.эл.тайм.газ-к везде эл.розж.вертел гриль подсв.,36450.0,5.0,"{""Остаток"": 5.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,474
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6100-03-0179 черная ретро газ.ст.кр.чуг.р.аналог.тайм.г-к.э-р.вертел гриль подсв.дух.,34700.0,5.0,"{""Остаток"": 5.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,475
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6100-03-0279 кремов.ретро газ.ст.кр.чуг.р.мех.тайм.г-к.э-р.вертел гриль подсв.дух.,34700.0,3.0,"{""Остаток"": 3.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,476
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6100-04 белая газ.60*60 шашл.мультитайм.газ-к везде эл.розж.вертел гриль подсв.,34900.0,2.0,"{""Остаток"": 2.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,477
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6100-04-0004(СН2)нерж.ст.кр.60*60 шашл.эл.тайм.газ-к везде эл.розж.верт.гриль подсв.,40150.0,4.0,"{""Остаток"": 4.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,478
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6300-02-0040 белая газ.60*60 ч.р.ст.фасад.ст.кр.мех.т.э/р.вертел гриль подсв.,31500.0,6.0,"{""Остаток"": 6.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,479
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6300-02-0046(СД1А) газ.60*60 ст.кр. черн.эл.тайм.газ-к.эл.розж.вертел гриль,31500.0,4.0,"{""Остаток"": 4.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,480
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6300-02-0047(СД1К)(1300 К39)газ.60*60 ст.кр. кор.эл.тайм.газ-к.эл.розж.вертел гриль,31500.0,3.0,"{""Остаток"": 3.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,481
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6300-03-0040 белая газ.60*60 ст.кр. эл.тайм.полный газ-к.автоподж.вертел гриль,35900.0,4.0,"{""Остаток"": 4.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,482
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6300-03-0046 (СД1А) газ.60*60 ст.кр. черн.эл.тайм.полный газ-к.автоподж.вертел гриль,35900.0,2.0,"{""Остаток"": 2.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,483
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6300-03-0047(СД1К) газ.60*60 ст.кр. кор.эл.тайм.полный газ-к.автоподж.вертел гриль,35900.0,3.0,"{""Остаток"": 3.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,484
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6300-03-0053 черн.мрамор газ.60*60 ст.кр.эл.тайм.полный газ-к.автоподж.вертел гриль,35900.0,4.0,"{""Остаток"": 4.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,485
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6300-03-0054 кор.мрамор газ.60*60 ст.кр.эл.тайм.полный газ-к.автоподж.вертел гриль,35900.0,1.0,"{""Остаток"": 1.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,486
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 6500-02-0042 (Д3) газ.60*60 белая ст.стол и фасад, мех.тайм.эл.розж.вертел гриль",34850.0,3.0,"{""Остаток"": 3.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,487
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 6500-02-0044 (Д1А)газ.60*60 чер.ст.стол и фасад,мех.тайм.эл.розж.вертел гриль",34850.0,3.0,"{""Остаток"": 3.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,488
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 6500-02-0045 (Д1К) газ.60*60 кор.ст.стол и фасад,мех.тайм.эл.розж.вертел гриль",34850.0,2.0,"{""Остаток"": 2.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,489
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 6500-02-0113 (1500)бел.мрамор.газ.60*60ст.стол и фасад,мех.тайм.э-р.вертел,гриль",34150.0,3.0,"{""Остаток"": 3.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,490
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 6500-02-0114 (1500К19)кор.мрамор.газ.60*60ст.стол и фасад,мех.тайм.э-р.вертел,гриль",34150.0,,{},2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,491
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 6500-02-0115 (1500К32) черн.мрам. газ.60*60ст.стол и фасад,мех.тайм.э-р.вертел,гриль",34150.0,4.0,"{""Остаток"": 4.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,492
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6500-03-0042 (Д3) газ.60*60 белая эл.тайм.газ-к.эл.розж.вертел гриль,39150.0,3.0,"{""Остаток"": 3.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,493
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6500-03-0044 (Д1А) газ.60*60 ст.стол ч-бел.эл.тайм.газ-к везде эл.розж.вертел гриль,39150.0,2.0,"{""Остаток"": 2.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,494
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6500-03-0045 (Д1К) газ.60*60 ст.стол кор-беж.эл.тайм.газ-к везде эл.розж.вертел гриль,39150.0,3.0,"{""Остаток"": 3.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,495
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6500-03-0053 черн.мрамор газ.60*60 ст.стол эл.тайм.газ-к везде эл.розж.вертел гриль,39150.0,2.0,"{""Остаток"": 2.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,496
yulas,unknown supplier праи с юлас 12 05,ПГ-4 GEFEST 6500-03-0054 кор.мрамор газ.60*60 ст.стол эл.тайм.газ-к везде эл.розж.вертел гриль,39150.0,2.0,"{""Остаток"": 2.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,497
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 6500-04-0244 чер.газ.60*60ст.стол.ст.фас.э-тайм.г-к э-р.а руч.верт.гриль,шашл.",44000.0,1.0,"{""Остаток"": 1.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,498
yulas,unknown supplier праи с юлас 12 05,"ПГ-4 GEFEST 6500-04-0245 кор.газ.60*60ст.стол.ст.фас.э-тайм.г-к э-р.а руч.верт.гриль,шашл.",44000.0,1.0,"{""Остаток"": 1.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,499
yulas,unknown supplier праи с юлас 12 05,ПГЭ-4 GEFEST 5101-02 ПЛИТА белая газ.+эл.дух.50*60 чу.реш.мех.тайм.эл.розж.вертел подсв.ящик,27100.0,1.0,"{""Остаток"": 1.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,500
yulas,unknown supplier праи с юлас 12 05,ПГЭ-4 GEFEST 5101-02-0001 (К) кор.газ.+эл.дух.50*60 чуг.р.мех.тайм.эл.розж.верт.подсв.ящик,27650.0,1.0,"{""Остаток"": 1.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,501
yulas,unknown supplier праи с юлас 12 05,ПГЭ-4 GEFEST 5102-02 ПЛИТА белая газ.+эл.дух.50*60 чуг.реш. эл.мех.тайм.эл.розж.вертел подсв.ящик,28250.0,10.0,"{""Остаток"": 10.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,502
yulas,unknown supplier праи с юлас 12 05,ПГЭ-4 GEFEST 5102-02-0001 (К) кор.газ.+эл.дух.50*60 чуг.р. эл.мех.тайм.эл.розж.верт.подсв.ящик,28800.0,7.0,"{""Остаток"": 7.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,503
yulas,unknown supplier праи с юлас 12 05,"ПГЭ-4 GEFEST 5102-03 белая газ+эл.дух.50*60 чуг.реш.эл.тайм.э-р.г/к.вертел турбогриль,э-гриль.шашл.",33500.0,11.0,"{""Остаток"": 11.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,504
yulas,unknown supplier праи с юлас 12 05,ПГЭ-4 GEFEST 5102-03-0023 (Т5) бел.газ+эл.дух.50*60 чуг.реш.мех.тайм.э-р.э-гриль.вертел турбогриль,29350.0,11.0,"{""Остаток"": 11.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,505
yulas,unknown supplier праи с юлас 12 05,ПГЭ-4 GEFEST 5102-03-0027 нерж.газ+эл.дух.50*60ст.кр.чуг.реш.мех.тайм.э-р.э-гриль.вертел турбогриль,33800.0,5.0,"{""Остаток"": 5.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,506
yulas,unknown supplier праи с юлас 12 05,ПГЭ-4 GEFEST 5110-01 ПЛИТА белая 3газ.+1эл.50*60 мет.крышка эл.розжиг г/к.подсв.дух.ящик,21900.0,1.0,"{""Остаток"": 1.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,507
yulas,unknown supplier праи с юлас 12 05,ПГЭ-4 GEFEST 5112-02 ПЛИТА белая 3газ.+1эл.+эл.духов50*60 мет.кр.э-мех.тайм.верт.эл.р.подсв.дух.ящ.,27000.0,1.0,"{""Остаток"": 1.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,508
yulas,unknown supplier праи с юлас 12 05,ПГЭ-4 GEFEST 5302-03 0052 бел.мрамор ПЛИТА ст.фр.газ+эл.дух.50*60ч.р.ст.кр.э-мех.тайм.г-к.э-р.конв.,34150.0,5.0,"{""Остаток"": 5.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,509
yulas,unknown supplier праи с юлас 12 05,ПГЭ-4 GEFEST 5302-03 0053 ПЛИТА черн.мрам.ст.фр.газ+эл.дух.50*60ч.р.ст.кр.э-мех.тайм.г-к.э-р.конв.,34150.0,3.0,"{""Остаток"": 3.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,510
yulas,unknown supplier праи с юлас 12 05,ПГЭ-4 GEFEST 5302-03 0054 ПЛИТА кор.мрам.ст.фр.газ+эл.дух.50*60ч.р.ст.кр.э-мех.тайм.г-к.э-р.конв.,34150.0,3.0,"{""Остаток"": 3.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,511
yulas,unknown supplier праи с юлас 12 05,ПГЭ-4 GEFEST 5302-04 0267 ПЛИТА крем.ст.фр.газ+эл.дух.50*60ч.р.ст.кр.сенс.тайм.г-к.э-р.конв.шашл.,36600.0,5.0,"{""Остаток"": 5.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,512
yulas,unknown supplier праи с юлас 12 05,"ПГЭ-4 GEFEST 5502-02 0042 ПЛИТА ст.фронт,газ.+эл.дух.50*60ч.р.э-р эл.тайм. верт.гриль подсв.",33000.0,3.0,"{""Остаток"": 3.0}",2026-05-15_13-06-12_unknown_supplier_праи_с_юлас_12_05.xls,513
